m,n_team,k,rule,seed,ok,runtime
3,7,4,veto,4,True,0.0003931000828742981
3,7,4,veto,5,True,0.00036489986814558506
3,7,4,veto,6,False,9.149988181889057e-05
3,7,4,veto,7,False,0.00012400001287460327
3,7,4,veto,8,True,0.0002001000102609396
3,7,4,veto,9,False,9.400001727044582e-05
3,7,4,veto,10,False,7.46001023799181e-05
3,7,4,veto,11,True,0.0001672001089900732
3,7,4,veto,12,False,0.00011570006608963013
3,7,4,veto,13,False,7.690000347793102e-05
3,7,4,veto,14,True,0.00017620017752051353
3,7,4,veto,15,False,7.320009171962738e-05
3,7,4,veto,16,True,0.0002437999937683344
3,7,4,veto,17,False,7.680011913180351e-05
3,7,4,veto,18,False,0.0001224998850375414
3,7,4,veto,19,False,7.469998672604561e-05
3,7,4,veto,20,False,7.280008867383003e-05
3,7,4,veto,21,True,0.0001913001760840416
3,7,4,veto,22,True,0.00023619993589818478
3,7,4,veto,23,False,0.0001009001862257719
3,7,4,veto,24,False,8.850009180605412e-05
3,7,4,veto,25,False,0.00014699995517730713
3,7,4,veto,26,False,0.00016020005568861961
3,7,4,veto,27,False,0.0001376001164317131
3,7,4,veto,28,False,6.849993951618671e-05
3,7,4,veto,29,False,7.520010694861412e-05
3,7,4,veto,30,True,0.00019620009697973728
3,7,4,veto,31,True,0.00015620002523064613
3,7,4,veto,32,True,0.00016070017591118813
3,7,4,veto,33,True,0.00041779992170631886
3,7,4,veto,34,False,7.489998824894428e-05
3,7,4,veto,35,False,7.209996692836285e-05
3,7,4,veto,36,True,0.00016229995526373386
3,7,4,veto,37,False,7.619988173246384e-05
3,7,4,veto,38,True,0.0002778000198304653
3,7,4,veto,39,False,8.92002135515213e-05
3,7,4,veto,40,True,0.00024209986440837383
3,7,4,veto,41,False,8.499994874000549e-05
3,7,4,veto,42,True,0.00017790007404983044
3,7,4,veto,43,True,0.0002500999253243208
3,7,4,veto,44,False,9.810016490519047e-05
3,7,4,veto,45,False,0.00013030017726123333
3,7,4,veto,46,True,0.00015590013936161995
3,7,4,veto,47,True,0.00018620002083480358
3,7,4,veto,48,False,8.140015415847301e-05
3,7,4,veto,49,False,9.220000356435776e-05
3,7,4,borda,0,False,6.569991819560528e-05
3,7,4,borda,1,True,0.00020480016246438026
3,7,4,borda,2,False,0.0001838000025600195
3,7,4,borda,3,True,0.0001900000497698784
3,7,4,borda,4,True,0.000286799855530262
3,7,4,borda,5,True,0.00029790005646646023
3,7,4,borda,6,False,6.589991971850395e-05
3,7,4,borda,7,False,7.110019214451313e-05
3,7,4,borda,8,True,0.00018669990822672844
3,7,4,borda,9,False,0.00011259992606937885
3,7,4,borda,10,False,0.00014169979840517044
3,7,4,borda,11,True,0.0001914000604301691
3,7,4,borda,12,False,0.0001159000676125288
3,7,4,borda,13,False,7.019983604550362e-05
3,7,4,borda,14,True,0.00023539992980659008
3,7,4,borda,15,False,9.019998833537102e-05
3,7,4,borda,16,True,0.00019029993563890457
3,7,4,borda,17,False,7.00999516993761e-05
3,7,4,borda,18,False,0.00011399993672966957
3,7,4,borda,19,False,9.799981489777565e-05
3,7,4,borda,20,False,7.87999015301466e-05
3,7,4,borda,21,True,0.00020370003767311573
3,7,4,borda,22,True,0.0004104999825358391
3,7,4,borda,23,False,6.760004907846451e-05
3,7,4,borda,24,False,7.049995474517345e-05
3,7,4,borda,25,False,0.00013390020467340946
3,7,4,borda,26,False,9.520002640783787e-05
3,7,4,borda,27,False,7.41998665034771e-05
3,7,4,borda,28,False,8.829985745251179e-05
3,7,4,borda,29,False,7.260008715093136e-05
3,7,4,borda,30,True,0.00021069985814392567
3,7,4,borda,31,True,0.000202300027012825
3,7,4,borda,32,True,0.00021449988707900047
3,7,4,borda,33,True,0.000242199981585145
3,7,4,borda,34,False,0.00012989994138479233
3,7,4,borda,35,False,7.489998824894428e-05
3,7,4,borda,36,True,0.0001892000436782837
3,7,4,borda,37,False,7.950002327561378e-05
3,7,4,borda,38,True,0.00047539989463984966
3,7,4,borda,39,False,7.859990000724792e-05
3,7,4,borda,40,True,0.0002297998871654272
3,7,4,borda,41,False,7.909978739917278e-05
3,7,4,borda,42,True,0.0004233000800013542
3,7,4,borda,43,True,0.00019589997828006744
3,7,4,borda,44,False,7.209996692836285e-05
3,7,4,borda,45,False,6.95998314768076e-05
3,7,4,borda,46,True,0.00020050001330673695
3,7,4,borda,47,True,0.00020759995095431805
3,7,4,borda,48,False,7.309997454285622e-05
3,7,4,borda,49,False,7.269997149705887e-05
4,2,2,plurality,0,False,0.00011179991997778416
4,2,2,plurality,1,True,0.00015649991109967232
4,2,2,plurality,2,False,5.67000824958086e-05
4,2,2,plurality,3,False,6.570015102624893e-05
4,2,2,plurality,4,True,0.00015350012108683586
4,2,2,plurality,5,False,7.690000347793102e-05
4,2,2,plurality,6,True,0.00013759988360106945
4,2,2,plurality,7,True,0.0001441999338567257
4,2,2,plurality,8,True,0.00013609998859465122
4,2,2,plurality,9,True,0.00013999990187585354
4,2,2,plurality,10,True,0.00014490005560219288
4,2,2,plurality,11,True,0.0001278999261558056
4,2,2,plurality,12,True,0.00016769999638199806
4,2,2,plurality,13,True,0.00015139998868107796
4,2,2,plurality,14,True,0.00012420001439750195
4,2,2,plurality,15,False,8.429982699453831e-05
4,2,2,plurality,16,True,0.0001534000039100647
4,2,2,plurality,17,False,5.8300094678997993e-05
4,2,2,plurality,18,False,5.869986489415169e-05
4,2,2,plurality,19,False,5.7999975979328156e-05
4,2,2,plurality,20,False,5.7399971410632133e-05
4,2,2,plurality,21,False,5.4200179874897e-05
4,2,2,plurality,22,False,5.9300102293491364e-05
4,2,2,plurality,23,True,0.00022389995865523815
4,2,2,plurality,24,False,6.050011143088341e-05
4,2,2,plurality,25,True,0.00011889985762536526
4,2,2,plurality,26,False,5.91999851167202e-05
4,2,2,plurality,27,True,0.00012560002505779266
4,2,2,plurality,28,True,0.0003037999849766493
4,2,2,plurality,29,False,6.180000491440296e-05
4,2,2,plurality,30,True,0.00018710014410316944
4,2,2,plurality,31,False,0.0002034998033195734
4,2,2,plurality,32,False,5.910010077059269e-05
4,2,2,plurality,33,False,7.330020889639854e-05
4,2,2,plurality,34,True,0.0002888001035898924
4,2,2,plurality,35,False,6.200000643730164e-05
4,2,2,plurality,36,False,6.369990296661854e-05
4,2,2,plurality,37,True,0.0001651998609304428
4,2,2,plurality,38,False,9.139999747276306e-05
4,2,2,plurality,39,True,0.00015490013174712658
4,2,2,plurality,40,True,0.00016609998419880867
4,2,2,plurality,41,True,0.00023489980958402157
4,2,2,plurality,42,True,0.00014119991101324558
4,2,2,plurality,43,False,6.059999577701092e-05
4,2,2,plurality,44,True,0.00015769992023706436
4,2,2,plurality,45,False,6.320001557469368e-05
4,2,2,plurality,46,False,0.00016060005873441696
4,2,2,plurality,47,True,0.00022109993733465672
4,2,2,plurality,48,True,0.00021379999816417694
4,2,2,plurality,49,True,0.00017439993098378181
4,2,2,2-approval,0,False,5.8999983593821526e-05
4,2,2,2-approval,1,True,0.00017490005120635033
4,2,2,2-approval,2,False,6.280001252889633e-05
4,2,2,2-approval,3,False,6.410013884305954e-05
4,2,2,2-approval,4,True,0.0001313001848757267
4,2,2,2-approval,5,False,0.00010890001431107521
4,2,2,2-approval,6,True,0.0002511001657694578
4,2,2,2-approval,7,True,0.00014040013775229454
4,2,2,2-approval,8,True,0.00011959997937083244
4,2,2,2-approval,9,True,0.00015840004198253155
4,2,2,2-approval,10,True,0.00012720003724098206
4,2,2,2-approval,11,True,0.00022540008649230003
4,2,2,2-approval,12,True,0.0002077000681310892
4,2,2,2-approval,13,True,0.00012769992463290691
4,2,2,2-approval,14,True,0.0001534000039100647
4,2,2,2-approval,15,False,9.910017251968384e-05
4,2,2,2-approval,16,True,0.00012930016964673996
4,2,2,2-approval,17,False,9.719980880618095e-05
4,2,2,2-approval,18,False,6.160000339150429e-05
4,2,2,2-approval,19,False,6.500002928078175e-05
4,2,2,2-approval,20,False,9.96000599116087e-05
4,2,2,2-approval,21,False,6.16998877376318e-05
4,2,2,2-approval,22,False,8.140015415847301e-05
4,2,2,2-approval,23,True,0.00018589990213513374
4,2,2,2-approval,24,False,9.980006143450737e-05
4,2,2,2-approval,25,True,0.0001992001198232174
4,2,2,2-approval,26,False,7.819989696145058e-05
4,2,2,2-approval,27,True,0.00017610006034374237
4,2,2,2-approval,28,True,0.00018899980932474136
4,2,2,2-approval,29,False,6.170012056827545e-05
4,2,2,2-approval,30,True,0.00013720011338591576
4,2,2,2-approval,31,True,0.00013069994747638702
4,2,2,2-approval,32,False,9.280000813305378e-05
4,2,2,2-approval,33,False,0.0001105000264942646
4,2,2,2-approval,34,True,0.00016169995069503784
4,2,2,2-approval,35,False,6.420002318918705e-05
4,2,2,2-approval,36,False,6.289989687502384e-05
4,2,2,2-approval,37,True,0.00017399992793798447
4,2,2,2-approval,38,False,5.650008097290993e-05
4,2,2,2-approval,39,True,0.00022080005146563053
4,2,2,2-approval,40,True,0.00013480009511113167
4,2,2,2-approval,41,True,0.00019400008022785187
4,2,2,2-approval,42,True,0.00017359992489218712
4,2,2,2-approval,43,False,9.690015576779842e-05
4,2,2,2-approval,44,True,0.00016549997963011265
4,2,2,2-approval,45,False,5.6099845096468925e-05
4,2,2,2-approval,46,True,0.00013199984095990658
4,2,2,2-approval,47,True,0.00012729992158710957
4,2,2,2-approval,48,True,0.0001371998805552721
4,2,2,2-approval,49,True,0.00021120021119713783
4,2,2,veto,0,False,6.059999577701092e-05
4,2,2,veto,1,False,0.00020670006051659584
4,2,2,veto,2,False,7.680011913180351e-05
4,2,2,veto,3,False,5.279993638396263e-05
4,2,2,veto,4,True,0.0002902001142501831
4,2,2,veto,5,False,5.91999851167202e-05
4,2,2,veto,6,True,0.00017550005577504635
4,2,2,veto,7,True,0.00015929993242025375
4,2,2,veto,8,True,0.00013049994595348835
4,2,2,veto,9,False,0.00018989993259310722
4,2,2,veto,10,True,0.0001454001758247614
4,2,2,veto,11,True,0.00014910008758306503
4,2,2,veto,12,True,0.00023770006373524666
4,2,2,veto,13,True,0.00015480001457035542
4,2,2,veto,14,True,0.00012129987590014935
4,2,2,veto,15,False,6.170012056827545e-05
4,2,2,veto,16,True,0.00017280015163123608
4,2,2,veto,17,False,6.0399994254112244e-05
4,2,2,veto,18,False,9.359978139400482e-05
4,2,2,veto,19,False,8.859997615218163e-05
4,2,2,veto,20,False,6.0999998822808266e-05
4,2,2,veto,21,False,9.25001222640276e-05
4,2,2,veto,22,False,5.879998207092285e-05
4,2,2,veto,23,True,0.00017610006034374237
4,2,2,veto,24,False,5.359994247555733e-05
4,2,2,veto,25,True,0.00017949985340237617
4,2,2,veto,26,False,6.050011143088341e-05
4,2,2,veto,27,True,0.00017619994468986988
4,2,2,veto,28,True,0.00016410020180046558
4,2,2,veto,29,False,0.0001097000204026699
4,2,2,veto,30,True,0.0001338999718427658
4,2,2,veto,31,True,0.00016649998724460602
4,2,2,veto,32,False,5.91999851167202e-05
4,2,2,veto,33,False,9.220000356435776e-05
4,2,2,veto,34,True,0.0002639999147504568
4,2,2,veto,35,False,6.720004603266716e-05
4,2,2,veto,36,False,6.429990753531456e-05
4,2,2,veto,37,False,0.0003309000749140978
4,2,2,veto,38,False,0.00010179984383285046
4,2,2,veto,39,True,0.00018079997971653938
4,2,2,veto,40,False,0.00019189994782209396
4,2,2,veto,41,True,0.00012650014832615852
4,2,2,veto,42,True,0.00016220007091760635
4,2,2,veto,43,False,5.659996531903744e-05
4,2,2,veto,44,True,0.00012589991092681885
4,2,2,veto,45,False,0.00010910001583397388
4,2,2,veto,46,True,0.000130099942907691
4,2,2,veto,47,True,0.0002911998890340328
4,2,2,veto,48,True,0.00012999982573091984
4,2,2,veto,49,True,0.00020990008488297462
4,2,2,borda,0,False,6.440002471208572e-05
4,2,2,borda,1,True,0.0001914000604301691
4,2,2,borda,2,False,5.67000824958086e-05
4,2,2,borda,3,False,5.519995465874672e-05
4,2,2,borda,4,True,0.00018420000560581684
4,2,2,borda,5,False,5.6999968364834785e-05
4,2,2,borda,6,True,0.000269399955868721
4,2,2,borda,7,True,0.00013160007074475288
4,2,2,borda,8,True,0.00016149994917213917
4,2,2,borda,9,True,0.00013509998098015785
4,2,2,borda,10,True,0.00013640010729432106
4,2,2,borda,11,True,0.00014829984866082668
4,2,2,borda,12,True,0.00016200006939470768
4,2,2,borda,13,True,0.00013180007226765156
4,2,2,borda,14,True,0.000130500178784132
4,2,2,borda,15,False,5.589984357357025e-05
4,2,2,borda,16,True,0.0003891000524163246
4,2,2,borda,17,False,8.149980567395687e-05
4,2,2,borda,18,False,8.9599983766675e-05
4,2,2,borda,19,False,5.759997293353081e-05
4,2,2,borda,20,False,5.579995922744274e-05
4,2,2,borda,21,False,5.229981616139412e-05
4,2,2,borda,22,False,5.910010077059269e-05
4,2,2,borda,23,True,0.0001338999718427658
4,2,2,borda,24,False,8.839997462928295e-05
4,2,2,borda,25,True,0.0001471000723540783
4,2,2,borda,26,False,5.519995465874672e-05
4,2,2,borda,27,True,0.00018679979257285595
4,2,2,borda,28,True,0.00014989986084401608
4,2,2,borda,29,False,0.0001066999975591898
4,2,2,borda,30,True,0.0001634000800549984
4,2,2,borda,31,True,0.00012889993377029896
4,2,2,borda,32,False,5.339994095265865e-05
4,2,2,borda,33,False,5.1999930292367935e-05
4,2,2,borda,34,True,0.00017919996753335
4,2,2,borda,35,False,6.029987707734108e-05
4,2,2,borda,36,False,5.4200179874897e-05
4,2,2,borda,37,True,0.0002546999603509903
4,2,2,borda,38,False,5.550007335841656e-05
4,2,2,borda,39,True,0.00016850000247359276
4,2,2,borda,40,True,0.0001362999901175499
4,2,2,borda,41,True,0.000134199857711792
4,2,2,borda,42,True,0.00019209994934499264
4,2,2,borda,43,False,5.370005965232849e-05
4,2,2,borda,44,True,0.00013020006008446217
4,2,2,borda,45,False,7.579987868666649e-05
4,2,2,borda,46,True,0.0001762998290359974
4,2,2,borda,47,True,0.0002180000301450491
4,2,2,borda,48,True,0.0001574999187141657
4,2,2,borda,49,True,0.0001789000816643238
4,2,3,plurality,0,False,9.959982708096504e-05
4,2,3,plurality,1,True,0.00013420009054243565
4,2,3,plurality,2,False,5.979998968541622e-05
4,2,3,plurality,3,False,6.220000796020031e-05
4,2,3,plurality,4,True,0.0001400001347064972
4,2,3,plurality,5,False,6.29001297056675e-05
4,2,3,plurality,6,True,0.00014320015907287598
4,2,3,plurality,7,True,0.00013900012709200382
4,2,3,plurality,8,True,0.00014070002362132072
4,2,3,plurality,9,True,0.00014050002209842205
4,2,3,plurality,10,True,0.00016070017591118813
4,2,3,plurality,11,True,0.00012740003876388073
4,2,3,plurality,12,True,0.00015769992023706436
4,2,3,plurality,13,True,0.0001308999489992857
4,2,3,plurality,14,True,0.0001637998502701521
4,2,3,plurality,15,False,0.00010159984230995178
4,2,3,plurality,16,True,0.00019569997675716877
4,2,3,plurality,17,False,8.290004916489124e-05
4,2,3,plurality,18,False,6.320001557469368e-05
4,2,3,plurality,19,False,6.16998877376318e-05
4,2,3,plurality,20,False,5.719996988773346e-05
4,2,3,plurality,21,False,5.62998466193676e-05
4,2,3,plurality,22,False,9.740004315972328e-05
4,2,3,plurality,23,True,0.00013859989121556282
4,2,3,plurality,24,False,5.579995922744274e-05
4,2,3,plurality,25,True,0.00016580009832978249
4,2,3,plurality,26,False,6.269989535212517e-05
4,2,3,plurality,27,True,0.00013589998707175255
4,2,3,plurality,28,True,0.0001952000893652439
4,2,3,plurality,29,False,6.450014188885689e-05
4,2,3,plurality,30,True,0.00013350020162761211
4,2,3,plurality,31,True,0.00022829999215900898
4,2,3,plurality,32,False,6.110011599957943e-05
4,2,3,plurality,33,False,5.959998816251755e-05
4,2,3,plurality,34,True,0.00016000005416572094
4,2,3,plurality,35,False,5.630007945001125e-05
4,2,3,plurality,36,False,6.070011295378208e-05
4,2,3,plurality,37,True,0.00014770007692277431
4,2,3,plurality,38,False,6.29001297056675e-05
4,2,3,plurality,39,True,0.00016120006330311298
4,2,3,plurality,40,True,0.00018659979104995728
4,2,3,plurality,41,True,0.00013129995204508305
4,2,3,plurality,42,True,0.0001301998272538185
4,2,3,plurality,43,False,5.6399963796138763e-05
4,2,3,plurality,44,True,0.00016350019723176956
4,2,3,plurality,45,False,5.650008097290993e-05
4,2,3,plurality,46,True,0.0002188000362366438
4,2,3,plurality,47,True,0.00016020005568861961
4,2,3,plurality,48,True,0.00016930000856518745
4,2,3,plurality,49,True,0.00017039990052580833
4,2,3,2-approval,0,False,9.169988334178925e-05
4,2,3,2-approval,1,True,0.00013980013318359852
4,2,3,2-approval,2,False,6.580003537237644e-05
4,2,3,2-approval,3,False,6.649992428719997e-05
4,2,3,2-approval,4,True,0.00020450004376471043
4,2,3,2-approval,5,False,6.3000014051795e-05
4,2,3,2-approval,6,True,0.00019200006499886513
4,2,3,2-approval,7,True,0.00015069986693561077
4,2,3,2-approval,8,True,0.00013409997336566448
4,2,3,2-approval,9,True,0.0001417000312358141
4,2,3,2-approval,10,True,0.00014120014384388924
4,2,3,2-approval,11,True,0.00013910001143813133
4,2,3,2-approval,12,True,0.00013689999468624592
4,2,3,2-approval,13,True,0.0001363998744636774
4,2,3,2-approval,14,True,0.00013810000382363796
4,2,3,2-approval,15,False,5.850009620189667e-05
4,2,3,2-approval,16,True,0.0001300000585615635
4,2,3,2-approval,17,False,9.389990009367466e-05
4,2,3,2-approval,18,False,6.349990144371986e-05
4,2,3,2-approval,19,False,5.729985423386097e-05
4,2,3,2-approval,20,False,5.570007488131523e-05
4,2,3,2-approval,21,False,5.5999960750341415e-05
4,2,3,2-approval,22,False,5.5999960750341415e-05
4,2,3,2-approval,23,True,0.00013279984705150127
4,2,3,2-approval,24,False,0.00011610006913542747
4,2,3,2-approval,25,True,0.00017589982599020004
4,2,3,2-approval,26,False,6.010010838508606e-05
4,2,3,2-approval,27,True,0.0001409000251442194
4,2,3,2-approval,28,True,0.00015990016981959343
4,2,3,2-approval,29,False,6.390013732016087e-05
4,2,3,2-approval,30,True,0.0004658999387174845
4,2,3,2-approval,31,True,0.00019980012439191341
4,2,3,2-approval,32,False,6.010010838508606e-05
4,2,3,2-approval,33,False,9.409990161657333e-05
4,2,3,2-approval,34,True,0.00014370004646480083
4,2,3,2-approval,35,False,6.0499878600239754e-05
4,2,3,2-approval,36,False,9.12998802959919e-05
4,2,3,2-approval,37,True,0.0002539998386055231
4,2,3,2-approval,38,False,9.450013749301434e-05
4,2,3,2-approval,39,True,0.0001462001819163561
4,2,3,2-approval,40,True,0.00016959989443421364
4,2,3,2-approval,41,True,0.00015350012108683586
4,2,3,2-approval,42,True,0.00018789991736412048
4,2,3,2-approval,43,False,6.570015102624893e-05
4,2,3,2-approval,44,True,0.0001930000726133585
4,2,3,2-approval,45,False,5.8099860325455666e-05
4,2,3,2-approval,46,True,0.00013700011186301708
4,2,3,2-approval,47,True,0.00019729998894035816
4,2,3,2-approval,48,True,0.0001620999537408352
4,2,3,2-approval,49,True,0.000148099847137928
4,2,3,veto,0,False,6.360001862049103e-05
4,2,3,veto,1,False,0.00033519999124109745
4,2,3,veto,2,False,5.859998054802418e-05
4,2,3,veto,3,False,5.5800192058086395e-05
4,2,3,veto,4,True,0.0001534000039100647
4,2,3,veto,5,False,5.6099845096468925e-05
4,2,3,veto,6,True,0.00014779996126890182
4,2,3,veto,7,True,0.00013060006313025951
4,2,3,veto,8,True,0.000515099847689271
4,2,3,veto,9,True,0.00021609989926218987
4,2,3,veto,10,True,0.0001259001437574625
4,2,3,veto,11,True,0.00021119997836649418
4,2,3,veto,12,True,0.00014120014384388924
4,2,3,veto,13,True,0.00013519986532628536
4,2,3,veto,14,True,0.00019040005281567574
4,2,3,veto,15,False,6.580003537237644e-05
4,2,3,veto,16,True,0.0002677999436855316
4,2,3,veto,17,False,6.019999273121357e-05
4,2,3,veto,18,False,8.839997462928295e-05
4,2,3,veto,19,False,7.399986498057842e-05
4,2,3,veto,20,False,6.149988621473312e-05
4,2,3,veto,21,False,5.7399971410632133e-05
4,2,3,veto,22,False,0.0001200998667627573
4,2,3,veto,23,True,0.00014319992624223232
4,2,3,veto,24,False,9.540002793073654e-05
4,2,3,veto,25,True,0.00017559994012117386
4,2,3,veto,26,False,9.309989400207996e-05
4,2,3,veto,27,True,0.000147900078445673
4,2,3,veto,28,True,0.00014069979079067707
4,2,3,veto,29,False,7.139984518289566e-05
4,2,3,veto,30,True,0.00014230003580451012
4,2,3,veto,31,True,0.00015119998715817928
4,2,3,veto,32,False,5.969987250864506e-05
4,2,3,veto,33,False,6.13001175224781e-05
4,2,3,veto,34,True,0.00013699987903237343
4,2,3,veto,35,False,0.00011160015128552914
4,2,3,veto,36,False,5.91999851167202e-05
4,2,3,veto,37,False,0.0003467998467385769
4,2,3,veto,38,False,5.719996988773346e-05
4,2,3,veto,39,True,0.00017719995230436325
4,2,3,veto,40,False,0.00021370011381804943
4,2,3,veto,41,True,0.00013609998859465122
4,2,3,veto,42,True,0.00019180006347596645
4,2,3,veto,43,False,7.429998368024826e-05
4,2,3,veto,44,True,0.00021849991753697395
4,2,3,veto,45,False,5.679996684193611e-05
4,2,3,veto,46,True,0.00016539986245334148
4,2,3,veto,47,True,0.00016300007700920105
4,2,3,veto,48,True,0.00017610006034374237
4,2,3,veto,49,True,0.00015139998868107796
4,2,3,borda,0,False,5.75000885874033e-05
4,2,3,borda,1,True,0.00017140014097094536
4,2,3,borda,2,False,5.540018901228905e-05
4,2,3,borda,3,False,6.940006278455257e-05
4,2,3,borda,4,True,0.0001525001134723425
4,2,3,borda,5,False,5.4900068789720535e-05
4,2,3,borda,6,True,0.00014480017125606537
4,2,3,borda,7,True,0.000147900078445673
4,2,3,borda,8,True,0.00014169979840517044
4,2,3,borda,9,True,0.00015860004350543022
4,2,3,borda,10,True,0.0001838000025600195
4,2,3,borda,11,True,0.00019970000721514225
4,2,3,borda,12,True,0.00016120006330311298
4,2,3,borda,13,True,0.0001783999614417553
4,2,3,borda,14,True,0.00021590013056993484
4,2,3,borda,15,False,8.779997006058693e-05
4,2,3,borda,16,True,0.00014750007539987564
4,2,3,borda,17,False,5.470006726682186e-05
4,2,3,borda,18,False,0.00021059997379779816
4,2,3,borda,19,False,5.7999975979328156e-05
4,2,3,borda,20,False,5.5999960750341415e-05
4,2,3,borda,21,False,5.710008554160595e-05
4,2,3,borda,22,False,5.579995922744274e-05
4,2,3,borda,23,True,0.00022629997693002224
4,2,3,borda,24,False,5.959998816251755e-05
4,2,3,borda,25,True,0.00014629983343183994
4,2,3,borda,26,False,6.269989535212517e-05
4,2,3,borda,27,True,0.00015079998411238194
4,2,3,borda,28,True,0.00022229994647204876
4,2,3,borda,29,False,5.720020271837711e-05
4,2,3,borda,30,True,0.0002490999177098274
4,2,3,borda,31,True,0.00015660002827644348
4,2,3,borda,32,False,9.629991836845875e-05
4,2,3,borda,33,False,9.360001422464848e-05
4,2,3,borda,34,True,0.00014979997649788857
4,2,3,borda,35,False,6.120000034570694e-05
4,2,3,borda,36,False,5.829986184835434e-05
4,2,3,borda,37,True,0.00013999990187585354
4,2,3,borda,38,False,5.759997293353081e-05
4,2,3,borda,39,True,0.00014469982124865055
4,2,3,borda,40,True,0.00020990008488297462
4,2,3,borda,41,True,0.00016819988377392292
4,2,3,borda,42,True,0.0001484001986682415
4,2,3,borda,43,False,0.00010719988495111465
4,2,3,borda,44,True,0.00022950000129640102
4,2,3,borda,45,False,6.120000034570694e-05
4,2,3,borda,46,True,0.00020379992201924324
4,2,3,borda,47,True,0.00016719987615942955
4,2,3,borda,48,True,0.00014759995974600315
4,2,3,borda,49,True,0.00034159980714321136
4,2,4,plurality,0,False,6.150011904537678e-05
4,2,4,plurality,1,True,0.0001626999583095312
4,2,4,plurality,2,False,6.110011599957943e-05
4,2,4,plurality,3,False,6.019999273121357e-05
4,2,4,plurality,4,True,0.000147499842569232
4,2,4,plurality,5,False,8.369982242584229e-05
4,2,4,plurality,6,True,0.00014459993690252304
4,2,4,plurality,7,True,0.00015249988064169884
4,2,4,plurality,8,True,0.00013930001296103
4,2,4,plurality,9,True,0.00014320015907287598
4,2,4,plurality,10,True,0.00014260015450417995
4,2,4,plurality,11,True,0.00015150010585784912
4,2,4,plurality,12,True,0.00018989993259310722
4,2,4,plurality,13,True,0.0001542998943477869
4,2,4,plurality,14,True,0.00024560000747442245
4,2,4,plurality,15,False,7.830001413822174e-05
4,2,4,plurality,16,True,0.00030209985561668873
4,2,4,plurality,17,False,6.820005364716053e-05
4,2,4,plurality,18,False,5.819997750222683e-05
4,2,4,plurality,19,False,5.9200217947363853e-05
4,2,4,plurality,20,False,6.029987707734108e-05
4,2,4,plurality,21,False,5.6099845096468925e-05
4,2,4,plurality,22,False,6.510014645755291e-05
4,2,4,plurality,23,True,0.00015139998868107796
4,2,4,plurality,24,False,6.019999273121357e-05
4,2,4,plurality,25,True,0.0001400001347064972
4,2,4,plurality,26,False,6.360001862049103e-05
4,2,4,plurality,27,True,0.0001425000373274088
4,2,4,plurality,28,True,0.00019010016694664955
4,2,4,plurality,29,False,5.8300094678997993e-05
4,2,4,plurality,30,True,0.00014490005560219288
4,2,4,plurality,31,True,0.00020709983073174953
4,2,4,plurality,32,False,5.859998054802418e-05
4,2,4,plurality,33,False,5.8399979025125504e-05
4,2,4,plurality,34,True,0.00014410004951059818
4,2,4,plurality,35,False,6.209989078342915e-05
4,2,4,plurality,36,False,5.530007183551788e-05
4,2,4,plurality,37,True,0.0002508999314159155
4,2,4,plurality,38,False,6.110011599957943e-05
4,2,4,plurality,39,True,0.00014999997802078724
4,2,4,plurality,40,True,0.00027730013243854046
4,2,4,plurality,41,True,0.0002123001031577587
4,2,4,plurality,42,True,0.0002166999038308859
4,2,4,plurality,43,False,0.00012480001896619797
4,2,4,plurality,44,True,0.00017370004206895828
4,2,4,plurality,45,False,6.0399994254112244e-05
4,2,4,plurality,46,True,0.00021620001643896103
4,2,4,plurality,47,True,0.00015059998258948326
4,2,4,plurality,48,True,0.00019620009697973728
4,2,4,plurality,49,True,0.00021299999207258224
4,2,4,2-approval,0,False,5.9999991208314896e-05
4,2,4,2-approval,1,True,0.00016649998724460602
4,2,4,2-approval,2,False,6.59001525491476e-05
4,2,4,2-approval,3,False,6.3000014051795e-05
4,2,4,2-approval,4,True,0.0001559997908771038
4,2,4,2-approval,5,False,6.16998877376318e-05
4,2,4,2-approval,6,True,0.00016060005873441696
4,2,4,2-approval,7,True,0.00022289995104074478
4,2,4,2-approval,8,True,0.00014030002057552338
4,2,4,2-approval,9,True,0.00018900004215538502
4,2,4,2-approval,10,True,0.0002202000468969345
4,2,4,2-approval,11,True,0.00015900004655122757
4,2,4,2-approval,12,True,0.0001675998792052269
4,2,4,2-approval,13,True,0.00014819996431469917
4,2,4,2-approval,14,True,0.00015510013327002525
4,2,4,2-approval,15,False,6.619980558753014e-05
4,2,4,2-approval,16,True,0.00020410004071891308
4,2,4,2-approval,17,False,9.650015272200108e-05
4,2,4,2-approval,18,False,9.119999594986439e-05
4,2,4,2-approval,19,False,0.0001191999763250351
4,2,4,2-approval,20,False,9.039998985826969e-05
4,2,4,2-approval,21,False,5.789985880255699e-05
4,2,4,2-approval,22,False,5.759997293353081e-05
4,2,4,2-approval,23,True,0.00016009993851184845
4,2,4,2-approval,24,False,6.21001236140728e-05
4,2,4,2-approval,25,True,0.00014519994147121906
4,2,4,2-approval,26,False,7.71000050008297e-05
4,2,4,2-approval,27,True,0.00015059998258948326
4,2,4,2-approval,28,True,0.0002359000500291586
4,2,4,2-approval,29,False,6.079999729990959e-05
4,2,4,2-approval,30,True,0.0001580999232828617
4,2,4,2-approval,31,True,0.00018019997514784336
4,2,4,2-approval,32,False,5.959998816251755e-05
