m,n_team,rule,seed,ok,runtime
5,2,veto,5,False,6.200000643730164e-05
5,2,veto,6,False,6.24998938292265e-05
5,2,veto,7,False,0.00017930008471012115
5,2,veto,8,False,9.709992446005344e-05
5,2,veto,9,False,6.510014645755291e-05
5,2,veto,10,False,6.280001252889633e-05
5,2,veto,11,False,6.149988621473312e-05
5,2,veto,12,False,6.050011143088341e-05
5,2,veto,13,False,6.24998938292265e-05
5,2,veto,14,False,6.529991514980793e-05
5,2,veto,15,False,0.00010160007514059544
5,2,veto,16,False,8.310005068778992e-05
5,2,veto,17,False,0.0001471000723540783
5,2,veto,18,False,6.409990601241589e-05
5,2,veto,19,True,9.979982860386372e-05
5,2,veto,20,False,6.329989992082119e-05
5,2,veto,21,True,0.00010440009646117687
5,2,veto,22,True,0.0001012999564409256
5,2,veto,23,True,9.450013749301434e-05
5,2,veto,24,False,6.780005060136318e-05
5,2,veto,25,True,0.000107599887996912
5,2,veto,26,True,0.00011529983021318913
5,2,veto,27,False,6.129988469183445e-05
5,2,veto,28,False,0.00014260015450417995
5,2,veto,29,False,0.00014270003885030746
5,2,veto,30,True,0.00010329997166991234
5,2,veto,31,True,0.00010310020297765732
5,2,veto,32,False,9.220000356435776e-05
5,2,veto,33,False,9.580003097653389e-05
5,2,veto,34,False,8.25000461190939e-05
5,2,veto,35,True,0.00010029994882643223
5,2,veto,36,False,7.479987107217312e-05
5,2,veto,37,True,0.00017439993098378181
5,2,veto,38,False,5.669984966516495e-05
5,2,veto,39,False,7.779989391565323e-05
5,2,veto,40,True,0.00010760012082755566
5,2,veto,41,False,0.00015109986998140812
5,2,veto,42,False,0.00015699979849159718
5,2,veto,43,False,6.680004298686981e-05
5,2,veto,44,False,7.08999577909708e-05
5,2,veto,45,True,0.00017030001617968082
5,2,veto,46,True,0.000210900092497468
5,2,veto,47,False,9.169988334178925e-05
5,2,veto,48,False,0.00014979997649788857
5,2,veto,49,False,6.640003994107246e-05
5,2,borda,0,False,6.000022403895855e-05
5,2,borda,1,False,9.130011312663555e-05
5,2,borda,2,False,5.7900091633200645e-05
5,2,borda,3,False,0.00016249995678663254
5,2,borda,4,False,6.189988926053047e-05
5,2,borda,5,False,8.41999426484108e-05
5,2,borda,6,False,6.320001557469368e-05
5,2,borda,7,True,0.0001292000524699688
5,2,borda,8,False,7.120007649064064e-05
5,2,borda,9,False,5.879998207092285e-05
5,2,borda,10,False,6.120000034570694e-05
5,2,borda,11,False,5.740020424127579e-05
5,2,borda,12,False,5.910010077059269e-05
5,2,borda,13,False,7.619988173246384e-05
5,2,borda,14,False,0.00011799996718764305
5,2,borda,15,False,6.069988012313843e-05
5,2,borda,16,False,0.0001134001649916172
5,2,borda,17,True,0.00023290002718567848
5,2,borda,18,False,9.159999899566174e-05
5,2,borda,19,True,0.00010730000212788582
5,2,borda,20,False,5.8999983593821526e-05
5,2,borda,21,False,0.00016820011660456657
5,2,borda,22,True,0.00013129995204508305
5,2,borda,23,True,0.0001066999975591898
5,2,borda,24,False,5.8999983593821526e-05
5,2,borda,25,False,0.00014909985475242138
5,2,borda,26,True,0.00033599999733269215
5,2,borda,27,False,0.00010020006448030472
5,2,borda,28,False,0.00014890008606016636
5,2,borda,29,False,0.00015789992175996304
5,2,borda,30,True,0.00012910016812384129
5,2,borda,31,True,0.00013699987903237343
5,2,borda,32,False,6.21001236140728e-05
5,2,borda,33,False,7.469998672604561e-05
5,2,borda,34,False,6.320001557469368e-05
5,2,borda,35,True,0.00012800004333257675
5,2,borda,36,False,7.650000043213367e-05
5,2,borda,37,True,0.00012939982116222382
5,2,borda,38,False,5.819997750222683e-05
5,2,borda,39,False,5.869986489415169e-05
5,2,borda,40,True,0.0002858999650925398
5,2,borda,41,True,0.00020830007269978523
5,2,borda,42,False,0.0001672001089900732
5,2,borda,43,False,6.269989535212517e-05
5,2,borda,44,False,9.070010855793953e-05
5,2,borda,45,True,0.00010339985601603985
5,2,borda,46,True,9.840005077421665e-05
5,2,borda,47,False,6.150011904537678e-05
5,2,borda,48,True,0.00015050009824335575
5,2,borda,49,False,7.109995931386948e-05
5,3,plurality,0,True,0.00017189979553222656
5,3,plurality,1,True,0.00022240006364881992
5,3,plurality,2,True,0.00010280008427798748
5,3,plurality,3,True,0.0001813000999391079
5,3,plurality,4,False,0.0002657999284565449
5,3,plurality,5,True,0.00022489996626973152
5,3,plurality,6,False,6.610015407204628e-05
5,3,plurality,7,False,0.00011270004324615002
5,3,plurality,8,True,0.00010520010255277157
5,3,plurality,9,True,0.00010620011016726494
5,3,plurality,10,False,6.160000339150429e-05
5,3,plurality,11,False,7.720012217760086e-05
5,3,plurality,12,True,0.00011350004933774471
5,3,plurality,13,True,0.00013329996727406979
5,3,plurality,14,False,6.38000201433897e-05
5,3,plurality,15,True,0.00012620002962648869
5,3,plurality,16,True,0.0003068998921662569
5,3,plurality,17,False,6.969994865357876e-05
5,3,plurality,18,True,0.00010890001431107521
5,3,plurality,19,True,0.00010999990627169609
5,3,plurality,20,False,7.95999076217413e-05
5,3,plurality,21,False,6.430014036595821e-05
5,3,plurality,22,False,6.699981167912483e-05
5,3,plurality,23,True,0.00016950001008808613
5,3,plurality,24,False,6.730016320943832e-05
5,3,plurality,25,True,0.00010249996557831764
5,3,plurality,26,False,6.38000201433897e-05
5,3,plurality,27,False,6.600003689527512e-05
5,3,plurality,28,True,0.00010050018317997456
5,3,plurality,29,False,6.849993951618671e-05
5,3,plurality,30,False,6.280001252889633e-05
5,3,plurality,31,False,6.270012818276882e-05
5,3,plurality,32,False,6.660004146397114e-05
5,3,plurality,33,False,6.520003080368042e-05
5,3,plurality,34,False,7.870001718401909e-05
5,3,plurality,35,False,6.84000551700592e-05
5,3,plurality,36,False,6.519979797303677e-05
5,3,plurality,37,False,7.109995931386948e-05
5,3,plurality,38,False,8.919998072087765e-05
5,3,plurality,39,False,6.620003841817379e-05
5,3,plurality,40,False,6.120000034570694e-05
5,3,plurality,41,False,6.610015407204628e-05
5,3,plurality,42,False,8.330005221068859e-05
5,3,plurality,43,False,0.00010529998689889908
5,3,plurality,44,False,0.00017779995687305927
5,3,plurality,45,False,0.00014219991862773895
5,3,plurality,46,False,0.00015259999781847
5,3,plurality,47,True,0.00010489998385310173
5,3,plurality,48,False,0.0002367999404668808
5,3,plurality,49,True,0.00011860020458698273
5,3,2-approval,0,True,0.00010349997319281101
5,3,2-approval,1,True,0.00015059998258948326
5,3,2-approval,2,True,0.00010089995339512825
5,3,2-approval,3,True,0.00013060006313025951
5,3,2-approval,4,True,0.00010710000060498714
5,3,2-approval,5,True,0.00011139991693198681
5,3,2-approval,6,False,7.46001023799181e-05
5,3,2-approval,7,False,6.609992124140263e-05
5,3,2-approval,8,True,0.00013279984705150127
5,3,2-approval,9,False,0.00032430002465844154
5,3,2-approval,10,False,6.180000491440296e-05
5,3,2-approval,11,False,6.900005973875523e-05
5,3,2-approval,12,True,0.00011619995348155499
5,3,2-approval,13,True,0.00018110009841620922
5,3,2-approval,14,False,0.00011730007827281952
5,3,2-approval,15,False,0.000197600107640028
5,3,2-approval,16,True,0.00016120006330311298
5,3,2-approval,17,False,7.619988173246384e-05
5,3,2-approval,18,True,0.00010040006600320339
5,3,2-approval,19,True,0.00010520010255277157
5,3,2-approval,20,False,8.859997615218163e-05
5,3,2-approval,21,False,6.46000262349844e-05
5,3,2-approval,22,False,0.00012209988199174404
5,3,2-approval,23,True,0.00012490013614296913
5,3,2-approval,24,False,6.579980254173279e-05
5,3,2-approval,25,True,0.00011950009502470493
5,3,2-approval,26,False,6.729993037879467e-05
5,3,2-approval,27,False,6.280001252889633e-05
5,3,2-approval,28,True,0.00012529990635812283
5,3,2-approval,29,False,6.54999166727066e-05
5,3,2-approval,30,False,0.00011490005999803543
5,3,2-approval,31,False,6.579980254173279e-05
5,3,2-approval,32,False,9.96999442577362e-05
5,3,2-approval,33,False,8.370005525648594e-05
5,3,2-approval,34,False,7.379986345767975e-05
5,3,2-approval,35,False,7.140007801353931e-05
5,3,2-approval,36,False,6.740004755556583e-05
5,3,2-approval,37,False,0.00010319985449314117
5,3,2-approval,38,False,7.209996692836285e-05
5,3,2-approval,39,False,6.200000643730164e-05
5,3,2-approval,40,False,7.499987259507179e-05
5,3,2-approval,41,False,0.00010600010864436626
5,3,2-approval,42,False,6.490014493465424e-05
5,3,2-approval,43,False,6.640003994107246e-05
5,3,2-approval,44,False,0.00016110017895698547
5,3,2-approval,45,True,0.00011859997175633907
5,3,2-approval,46,False,0.00021700002253055573
5,3,2-approval,47,True,0.00010840012691915035
5,3,2-approval,48,False,0.0002267998643219471
5,3,2-approval,49,True,0.0001908999402076006
5,3,veto,0,True,0.00012949993833899498
5,3,veto,1,True,0.00015059998258948326
5,3,veto,2,True,0.00010730000212788582
5,3,veto,3,True,0.00011139991693198681
5,3,veto,4,True,0.00012700003571808338
5,3,veto,5,True,0.00011129979975521564
5,3,veto,6,False,9.459978900849819e-05
5,3,veto,7,False,0.00010529998689889908
5,3,veto,8,False,0.00016169995069503784
5,3,veto,9,False,0.00019269995391368866
5,3,veto,10,False,6.780005060136318e-05
5,3,veto,11,False,6.430014036595821e-05
5,3,veto,12,True,0.0001278999261558056
5,3,veto,13,True,0.00012669991701841354
5,3,veto,14,False,9.830016642808914e-05
5,3,veto,15,False,0.0002872999757528305
5,3,veto,16,True,0.00010469998233020306
5,3,veto,17,False,6.340001709759235e-05
5,3,veto,18,False,0.00014659995213150978
5,3,veto,19,True,0.00010629999451339245
5,3,veto,20,False,6.220000796020031e-05
5,3,veto,21,False,6.510014645755291e-05
5,3,veto,22,False,7.559987716376781e-05
5,3,veto,23,True,0.00013440009206533432
5,3,veto,24,False,6.780005060136318e-05
5,3,veto,25,True,0.00010739988647401333
5,3,veto,26,False,6.500002928078175e-05
5,3,veto,27,False,6.729993037879467e-05
5,3,veto,28,True,0.0001167000737041235
5,3,veto,29,False,6.209989078342915e-05
5,3,veto,30,False,6.33997842669487e-05
5,3,veto,31,False,6.810016930103302e-05
5,3,veto,32,False,7.46001023799181e-05
5,3,veto,33,False,8.059991523623466e-05
5,3,veto,34,False,5.950010381639004e-05
5,3,veto,35,False,7.140007801353931e-05
5,3,veto,36,False,0.00011470005847513676
5,3,veto,37,False,0.00014409981667995453
5,3,veto,38,False,0.00014929985627532005
5,3,veto,39,False,6.180000491440296e-05
5,3,veto,40,False,7.060007192194462e-05
5,3,veto,41,False,8.010002784430981e-05
5,3,veto,42,False,6.649992428719997e-05
5,3,veto,43,False,6.400002166628838e-05
5,3,veto,44,False,0.0001689000055193901
5,3,veto,45,True,0.00013420009054243565
5,3,veto,46,True,0.00013689999468624592
5,3,veto,47,True,0.00010629999451339245
5,3,veto,48,True,0.00014130002819001675
5,3,veto,49,False,0.0002841001842170954
5,3,borda,0,True,0.00012420001439750195
5,3,borda,1,True,0.0001354999840259552
5,3,borda,2,True,0.00011170003563165665
5,3,borda,3,True,0.00011899997480213642
5,3,borda,4,True,0.0001409000251442194
5,3,borda,5,True,0.00014769984409213066
5,3,borda,6,False,0.00010009994730353355
5,3,borda,7,False,6.150011904537678e-05
5,3,borda,8,True,0.00014319992624223232
5,3,borda,9,True,0.0001097000204026699
5,3,borda,10,False,6.269989535212517e-05
5,3,borda,11,False,0.00013270019553601742
5,3,borda,12,True,0.0001067998819053173
5,3,borda,13,True,0.00011630007065832615
5,3,borda,14,False,6.500002928078175e-05
5,3,borda,15,False,0.00021660001948475838
5,3,borda,16,True,0.00016290019266307354
5,3,borda,17,False,6.0499878600239754e-05
5,3,borda,18,True,0.00013819988816976547
5,3,borda,19,True,0.0001651998609304428
5,3,borda,20,False,6.270012818276882e-05
5,3,borda,21,False,6.660004146397114e-05
5,3,borda,22,False,9.099999442696571e-05
5,3,borda,23,True,0.0001042000949382782
5,3,borda,24,False,7.529999129474163e-05
5,3,borda,25,True,0.0001713999081403017
5,3,borda,26,False,6.800005212426186e-05
5,3,borda,27,False,6.400002166628838e-05
5,3,borda,28,True,0.00010499986819922924
5,3,borda,29,False,6.250012665987015e-05
5,3,borda,30,False,9.670015424489975e-05
5,3,borda,31,False,8.990010246634483e-05
5,3,borda,32,False,7.209996692836285e-05
5,3,borda,33,False,6.059999577701092e-05
5,3,borda,34,False,5.979998968541622e-05
5,3,borda,35,False,0.00012539979070425034
5,3,borda,36,False,7.320009171962738e-05
5,3,borda,37,False,5.969987250864506e-05
5,3,borda,38,False,8.639995940029621e-05
5,3,borda,39,False,0.00010059983469545841
5,3,borda,40,False,9.600003249943256e-05
5,3,borda,41,False,7.109995931386948e-05
5,3,borda,42,False,5.9099867939949036e-05
5,3,borda,43,False,8.100015111267567e-05
5,3,borda,44,False,0.00019779987633228302
5,3,borda,45,True,0.00010609999299049377
5,3,borda,46,False,0.000157100148499012
5,3,borda,47,True,0.0003207998815923929
5,3,borda,48,True,0.0002280001062899828
5,3,borda,49,True,0.00013609998859465122
5,4,plurality,0,False,7.810001261532307e-05
5,4,plurality,1,True,0.00013229995965957642
5,4,plurality,2,False,8.839997462928295e-05
5,4,plurality,3,True,0.00010980013757944107
5,4,plurality,4,False,0.00012129987590014935
5,4,plurality,5,True,0.00013830000534653664
5,4,plurality,6,False,7.100007496774197e-05
5,4,plurality,7,True,0.00010180007666349411
5,4,plurality,8,False,7.069995626807213e-05
5,4,plurality,9,True,0.00010300008580088615
5,4,plurality,10,True,0.00013029994443058968
5,4,plurality,11,False,0.00017150002531707287
5,4,plurality,12,True,0.00011010002344846725
5,4,plurality,13,True,0.00017499993555247784
5,4,plurality,14,False,0.00016119983047246933
5,4,plurality,15,False,7.020006887614727e-05
5,4,plurality,16,False,0.00010029994882643223
5,4,plurality,17,False,6.740004755556583e-05
5,4,plurality,18,False,6.84000551700592e-05
5,4,plurality,19,True,0.00012150011025369167
5,4,plurality,20,False,0.00010289996862411499
5,4,plurality,21,True,0.00010750000365078449
5,4,plurality,22,False,0.00011859997175633907
5,4,plurality,23,True,0.0001058999914675951
5,4,plurality,24,False,6.279977969825268e-05
5,4,plurality,25,False,0.00013939989730715752
5,4,plurality,26,False,6.440002471208572e-05
5,4,plurality,27,True,0.00010229996405541897
5,4,plurality,28,False,7.140007801353931e-05
5,4,plurality,29,False,9.779981337487698e-05
5,4,plurality,30,False,0.0002880000974982977
5,4,plurality,31,False,9.200000204145908e-05
5,4,plurality,32,True,0.00011770008131861687
5,4,plurality,33,False,0.00015580002218484879
5,4,plurality,34,False,7.039983756840229e-05
5,4,plurality,35,False,0.00019839988090097904
5,4,plurality,36,False,7.71000050008297e-05
5,4,plurality,37,False,9.440002031624317e-05
5,4,plurality,38,False,7.120007649064064e-05
5,4,plurality,39,False,0.00019439985044300556
5,4,plurality,40,False,0.00018019997514784336
5,4,plurality,41,False,7.569999434053898e-05
5,4,plurality,42,True,0.00010869977995753288
5,4,plurality,43,True,0.00010990002192556858
5,4,plurality,44,False,6.770016625523567e-05
5,4,plurality,45,False,0.0001593001652508974
5,4,plurality,46,False,0.00012340000830590725
5,4,plurality,47,False,7.479987107217312e-05
5,4,plurality,48,True,0.00012550014071166515
5,4,plurality,49,False,0.00010639987885951996
5,4,2-approval,0,False,8.619995787739754e-05
5,4,2-approval,1,False,0.00016159983351826668
5,4,2-approval,2,False,7.079984061419964e-05
5,4,2-approval,3,False,0.00016449997201561928
5,4,2-approval,4,False,7.329997606575489e-05
5,4,2-approval,5,True,0.0001460001803934574
5,4,2-approval,6,False,7.740012370049953e-05
5,4,2-approval,7,False,0.00020749983377754688
5,4,2-approval,8,False,0.0001276000402867794
5,4,2-approval,9,True,0.00010569998994469643
5,4,2-approval,10,False,0.0001914000604301691
5,4,2-approval,11,False,0.0002905998844653368
5,4,2-approval,12,True,0.00010580010712146759
5,4,2-approval,13,False,0.00014950009062886238
5,4,2-approval,14,False,0.000157299917191267
5,4,2-approval,15,False,7.160007953643799e-05
5,4,2-approval,16,False,7.280008867383003e-05
5,4,2-approval,17,False,7.019983604550362e-05
5,4,2-approval,18,False,6.760004907846451e-05
5,4,2-approval,19,True,0.00013500009663403034
5,4,2-approval,20,False,6.620003841817379e-05
5,4,2-approval,21,True,0.00010469998233020306
5,4,2-approval,22,False,7.069995626807213e-05
5,4,2-approval,23,True,0.0001083998940885067
5,4,2-approval,24,False,7.329997606575489e-05
5,4,2-approval,25,False,0.00014359992928802967
5,4,2-approval,26,False,8.709984831511974e-05
5,4,2-approval,27,True,0.00011819996871054173
5,4,2-approval,28,False,7.389998063445091e-05
5,4,2-approval,29,False,6.770016625523567e-05
5,4,2-approval,30,False,6.889994256198406e-05
5,4,2-approval,31,False,9.560002945363522e-05
5,4,2-approval,32,True,0.00013669999316334724
5,4,2-approval,33,False,0.00015069986693561077
5,4,2-approval,34,False,0.00016190018504858017
5,4,2-approval,35,True,0.0002112998627126217
5,4,2-approval,36,False,0.00011539994738996029
5,4,2-approval,37,False,7.660011760890484e-05
5,4,2-approval,38,False,9.980006143450737e-05
5,4,2-approval,39,False,0.00020449981093406677
5,4,2-approval,40,False,0.00017110002227127552
5,4,2-approval,41,False,0.0001034000888466835
5,4,2-approval,42,True,0.00010689999908208847
5,4,2-approval,43,True,0.0001425000373274088
5,4,2-approval,44,False,7.100007496774197e-05
5,4,2-approval,45,False,0.00020530004985630512
5,4,2-approval,46,False,0.00010309997014701366
5,4,2-approval,47,False,7.080007344484329e-05
5,4,2-approval,48,True,0.00011850008741021156
5,4,2-approval,49,False,6.730016320943832e-05
5,4,veto,0,False,9.940005838871002e-05
5,4,veto,1,True,0.00011959997937083244
5,4,veto,2,False,0.00013449997641146183
5,4,veto,3,False,0.00016189995221793652
5,4,veto,4,False,8.87999776750803e-05
5,4,veto,5,True,0.00018129986710846424
5,4,veto,6,False,7.029995322227478e-05
5,4,veto,7,False,0.00017530005425214767
5,4,veto,8,False,8.929986506700516e-05
5,4,veto,9,True,0.00011250004172325134
5,4,veto,10,False,0.00017819995991885662
5,4,veto,11,True,0.00013890000991523266
5,4,veto,12,True,0.00014119991101324558
5,4,veto,13,True,0.0001409000251442194
5,4,veto,14,False,0.0002578999847173691
5,4,veto,15,False,6.969994865357876e-05
5,4,veto,16,False,6.84000551700592e-05
5,4,veto,17,False,7.200008258223534e-05
5,4,veto,18,False,9.55001451075077e-05
5,4,veto,19,True,0.00013819988816976547
5,4,veto,20,False,8.609984070062637e-05
5,4,veto,21,False,0.00016649998724460602
5,4,veto,22,False,8.490006439387798e-05
5,4,veto,23,True,0.00011770008131861687
5,4,veto,24,False,6.79998192936182e-05
5,4,veto,25,False,0.00016380008310079575
5,4,veto,26,False,9.130011312663555e-05
5,4,veto,27,True,0.00011690007522702217
5,4,veto,28,False,8.439994417130947e-05
5,4,veto,29,False,0.0003307999577373266
5,4,veto,30,False,7.459986954927444e-05
5,4,veto,31,False,0.0001058999914675951
5,4,veto,32,True,0.00015219999477267265
5,4,veto,33,True,0.00011459994129836559
5,4,veto,34,False,9.79001633822918e-05
5,4,veto,35,False,0.00016549997963011265
5,4,veto,36,False,0.0001216998789459467
5,4,veto,37,False,0.00010910001583397388
5,4,veto,38,False,8.479994721710682e-05
5,4,veto,39,False,0.00017090002074837685
5,4,veto,40,True,0.00015300000086426735
5,4,veto,41,False,9.249988943338394e-05
5,4,veto,42,True,0.0001922999508678913
5,4,veto,43,True,0.00014440016821026802
5,4,veto,44,False,6.420002318918705e-05
5,4,veto,45,False,0.00016739987768232822
5,4,veto,46,False,6.509991362690926e-05
5,4,veto,47,False,7.609999738633633e-05
5,4,veto,48,True,0.00013720011338591576
5,4,veto,49,False,7.180008105933666e-05
5,4,borda,0,False,7.150019519031048e-05
5,4,borda,1,True,0.00021059997379779816
5,4,borda,2,False,6.410013884305954e-05
5,4,borda,3,False,0.00016819988377392292
5,4,borda,4,False,6.369990296661854e-05
5,4,borda,5,True,0.00011259992606937885
5,4,borda,6,False,9.019998833537102e-05
5,4,borda,7,True,0.00012649991549551487
5,4,borda,8,False,0.00011250004172325134
5,4,borda,9,True,0.00012029986828565598
5,4,borda,10,True,0.00014830008149147034
5,4,borda,11,False,0.00016930000856518745
5,4,borda,12,True,0.00014150002971291542
5,4,borda,13,True,0.00012040021829307079
5,4,borda,14,False,0.00019839988090097904
5,4,borda,15,False,6.820005364716053e-05
5,4,borda,16,False,6.490014493465424e-05
5,4,borda,17,False,8.650007657706738e-05
5,4,borda,18,False,6.7099928855896e-05
5,4,borda,19,True,0.00017189979553222656
5,4,borda,20,False,5.9399986639618874e-05
5,4,borda,21,True,0.00012340000830590725
5,4,borda,22,False,7.349997758865356e-05
5,4,borda,23,True,0.00012209988199174404
5,4,borda,24,False,0.00010180007666349411
5,4,borda,25,False,0.000192900188267231
5,4,borda,26,False,6.910017691552639e-05
5,4,borda,27,True,0.00029600015841424465
5,4,borda,28,False,8.070003241300583e-05
5,4,borda,29,False,8.899997919797897e-05
5,4,borda,30,False,8.010002784430981e-05
5,4,borda,31,False,0.00010189996100962162
5,4,borda,32,True,0.0002998998388648033
5,4,borda,33,True,0.00014059990644454956
5,4,borda,34,False,0.0001324999611824751
5,4,borda,35,True,0.00034009991213679314
5,4,borda,36,False,8.150003850460052e-05
5,4,borda,37,False,0.00014210003428161144
5,4,borda,38,False,7.00999516993761e-05
5,4,borda,39,False,0.00022360007278621197
5,4,borda,40,True,0.00017579994164407253
5,4,borda,41,False,7.08999577909708e-05
5,4,borda,42,True,0.0001284999307245016
5,4,borda,43,True,0.0002042998094111681
5,4,borda,44,False,0.00011610006913542747
5,4,borda,45,False,0.00019959989003837109
5,4,borda,46,False,6.930017843842506e-05
5,4,borda,47,False,6.84000551700592e-05
5,4,borda,48,True,0.00023079989477992058
5,4,borda,49,False,6.889994256198406e-05
5,5,plurality,0,False,7.209996692836285e-05
5,5,plurality,1,True,0.00011610006913542747
5,5,plurality,2,True,0.00012560002505779266
5,5,plurality,3,False,7.429998368024826e-05
5,5,plurality,4,False,7.140007801353931e-05
5,5,plurality,5,True,0.00011739996261894703
5,5,plurality,6,False,7.379986345767975e-05
5,5,plurality,7,False,6.939982995390892e-05
5,5,plurality,8,False,9.309989400207996e-05
5,5,plurality,9,True,0.00011039990931749344
5,5,plurality,10,False,7.180008105933666e-05
5,5,plurality,11,False,7.369997911155224e-05
5,5,plurality,12,False,7.289997301995754e-05
5,5,plurality,13,False,7.389998063445091e-05
5,5,plurality,14,False,0.0001539001241326332
5,5,plurality,15,False,0.00010489998385310173
5,5,plurality,16,False,7.6299998909235e-05
5,5,plurality,17,False,8.009979501366615e-05
5,5,plurality,18,False,0.00018239999189972878
5,5,plurality,19,False,7.369997911155224e-05
5,5,plurality,20,False,9.540002793073654e-05
5,5,plurality,21,True,0.00014189979992806911
5,5,plurality,22,False,8.110003545880318e-05
5,5,plurality,23,False,0.00012039998546242714
5,5,plurality,24,True,0.00013589998707175255
5,5,plurality,25,False,0.00017729983665049076
5,5,plurality,26,False,0.00010710000060498714
5,5,plurality,27,False,7.949979044497013e-05
5,5,plurality,28,True,0.00013990001752972603
5,5,plurality,29,False,8.280016481876373e-05
5,5,plurality,30,False,7.600011304020882e-05
5,5,plurality,31,False,0.00010220007970929146
5,5,plurality,32,True,0.00015449989587068558
5,5,plurality,33,False,0.00017170002683997154
5,5,plurality,34,False,0.00015130010433495045
5,5,plurality,35,False,0.00011619995348155499
5,5,plurality,36,False,7.229996845126152e-05
5,5,plurality,37,False,9.940005838871002e-05
5,5,plurality,38,False,7.039983756840229e-05
5,5,plurality,39,False,8.410005830228329e-05
5,5,plurality,40,False,0.00016309996135532856
5,5,plurality,41,True,0.00019560009241104126
5,5,plurality,42,False,7.750000804662704e-05
5,5,plurality,43,False,0.00010720011778175831
5,5,plurality,44,False,0.00010950001887977123
5,5,plurality,45,False,7.109995931386948e-05
5,5,plurality,46,False,7.589999586343765e-05
5,5,plurality,47,False,7.560010999441147e-05
5,5,plurality,48,True,0.00012159999459981918
5,5,plurality,49,False,9.820004925131798e-05
5,5,2-approval,0,False,8.979998528957367e-05
5,5,2-approval,1,True,0.00011810008436441422
5,5,2-approval,2,True,0.00013120006769895554
5,5,2-approval,3,False,0.00011599995195865631
5,5,2-approval,4,False,7.979990914463997e-05
5,5,2-approval,5,True,0.0001175999641418457
5,5,2-approval,6,False,7.6299998909235e-05
5,5,2-approval,7,False,7.670000195503235e-05
5,5,2-approval,8,False,9.109987877309322e-05
5,5,2-approval,9,True,0.0001097000204026699
5,5,2-approval,10,False,0.00011479994282126427
5,5,2-approval,11,False,6.989995017647743e-05
5,5,2-approval,12,False,8.130003698170185e-05
5,5,2-approval,13,False,7.800012826919556e-05
5,5,2-approval,14,False,0.00016559986397624016
5,5,2-approval,15,False,7.859990000724792e-05
5,5,2-approval,16,False,8.949986658990383e-05
5,5,2-approval,17,False,9.360001422464848e-05
5,5,2-approval,18,False,0.0002715000882744789
5,5,2-approval,19,False,6.869994103908539e-05
5,5,2-approval,20,False,8.040014654397964e-05
5,5,2-approval,21,False,0.0001881001517176628
5,5,2-approval,22,False,0.00011559994891285896
5,5,2-approval,23,False,7.92001374065876e-05
5,5,2-approval,24,False,0.0001963998656719923
5,5,2-approval,25,False,9.720004163682461e-05
5,5,2-approval,26,False,9.819981642067432e-05
5,5,2-approval,27,False,0.00010909978300333023
5,5,2-approval,28,False,0.00017499993555247784
5,5,2-approval,29,False,7.970002479851246e-05
5,5,2-approval,30,False,8.619995787739754e-05
5,5,2-approval,31,False,7.420009933412075e-05
5,5,2-approval,32,False,0.00018109986558556557
5,5,2-approval,33,False,0.00020659994333982468
5,5,2-approval,34,False,7.499987259507179e-05
5,5,2-approval,35,False,0.00010360009036958218
5,5,2-approval,36,False,9.809993207454681e-05
5,5,2-approval,37,False,7.580011151731014e-05
5,5,2-approval,38,False,0.00010570022277534008
5,5,2-approval,39,False,8.079991675913334e-05
5,5,2-approval,40,True,0.00012099999003112316
5,5,2-approval,41,False,0.00016600009985268116
5,5,2-approval,42,False,8.350005373358727e-05
5,5,2-approval,43,False,7.970002479851246e-05
5,5,2-approval,44,False,6.980006583034992e-05
5,5,2-approval,45,False,9.42000187933445e-05
5,5,2-approval,46,False,7.599988020956516e-05
5,5,2-approval,47,False,7.639988325536251e-05
5,5,2-approval,48,True,0.0002445001155138016
5,5,2-approval,49,False,8.400017395615578e-05
5,5,veto,0,False,0.00011199992150068283
5,5,veto,1,True,0.0001385000068694353
5,5,veto,2,True,0.00011910009197890759
5,5,veto,3,False,7.970002479851246e-05
5,5,veto,4,False,7.269997149705887e-05
5,5,veto,5,True,0.0001664001028984785
5,5,veto,6,False,7.30000901967287e-05
5,5,veto,7,False,0.00011550006456673145
5,5,veto,8,False,0.00010249996557831764
5,5,veto,9,True,0.0001860000193119049
5,5,veto,10,False,8.599995635449886e-05
5,5,veto,11,False,8.130003698170185e-05
5,5,veto,12,False,0.00011259992606937885
5,5,veto,13,False,0.00010150019079446793
5,5,veto,14,False,0.00017449981532990932
5,5,veto,15,False,8.210004307329655e-05
5,5,veto,16,False,0.0001512998715043068
5,5,veto,17,False,7.890001870691776e-05
5,5,veto,18,False,0.0002561998553574085
5,5,veto,19,False,7.660011760890484e-05
5,5,veto,20,False,8.809985592961311e-05
5,5,veto,21,True,0.00012240000069141388
5,5,veto,22,False,7.589999586343765e-05
5,5,veto,23,False,0.00011909985914826393
5,5,veto,24,False,0.00022689998149871826
5,5,veto,25,False,7.839989848434925e-05
5,5,veto,26,False,7.580011151731014e-05
5,5,veto,27,False,9.50000248849392e-05
5,5,veto,28,False,0.00018860003910958767
5,5,veto,29,False,7.54999928176403e-05
5,5,veto,30,False,0.00014990009367465973
5,5,veto,31,False,7.670000195503235e-05
5,5,veto,32,False,0.0004241999704390764
5,5,veto,33,False,0.0002180999144911766
5,5,veto,34,False,9.079999290406704e-05
